locality,locality_token,profile_name,ranking_status,total_score,evidence_density_signal,chronology_alignment_signal,species_diversity_signal,contextual_support_signal,missingness_penalty,direct_sample_count,distinct_species_count,nearby_context_points,nearby_context_layer_count,temporal_overlap_points,sampling_recommendation_ready,recommendation_posture,ranking_blockers,recommendation_blockers,warning_flags,rationale
Ravnsbjerggard II (Zealand Region),homo_sapiens:aadr:denmark:ravnsbjerggard-ii-zealand-region:55-581-11-578,atlas_exploration,downgraded,0.3925,0.4858,0.5,0.3467,0.8079,0.195,1,1,14,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 14 nearby context points across 2 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.8079 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Kongens Nytorv (Zealand),homo_sapiens:aadr:denmark:kongens-nytorv-zealand:55-6804521-12-5858289,atlas_exploration,downgraded,0.3924,0.4858,0.5,0.3467,0.8078,0.195,1,1,16,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 16 nearby context points across 2 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.8078 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Rolund (Funen/ Odense),homo_sapiens:aadr:denmark:rolund-funen-odense:55-44628-9-84205,atlas_exploration,downgraded,0.392,0.4858,0.5,0.3467,0.8066,0.195,1,1,7,3,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 7 nearby context points across 3 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.8066 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Kirkebjerggaard (Zealand),homo_sapiens:aadr:denmark:kirkebjerggaard-zealand:55-5784085-11-9177472,atlas_exploration,downgraded,0.3918,0.4858,0.5,0.3467,0.806,0.195,1,1,13,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 13 nearby context points across 2 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.8060 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Madesø (Zealand Region),homo_sapiens:aadr:denmark:mades-zealand-region:55-621-11-331,atlas_exploration,downgraded,0.3917,0.4858,0.5,0.3467,0.8058,0.195,1,1,10,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 10 nearby context points across 2 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.8058 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Kirkebakkegård (Zealand),homo_sapiens:aadr:denmark:kirkebakkeg-rd-zealand:55-8394679-12-2594096,atlas_exploration,downgraded,0.3914,0.4858,0.5,0.3467,0.805,0.195,1,1,20,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 20 nearby context points across 2 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.8050 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Højstrupvej (Funen/ Odense),homo_sapiens:aadr:denmark:h-jstrupvej-funen-odense:55-3989185-10-345114,atlas_exploration,downgraded,0.3912,0.4858,0.5,0.3467,0.8042,0.195,1,1,9,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 9 nearby context points across 2 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.8042 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Gadevang Mose (Zealand),homo_sapiens:aadr:denmark:gadevang-mose-zealand:55-9619875-12-287416,atlas_exploration,downgraded,0.3909,0.4858,0.5,0.3467,0.8033,0.195,1,1,21,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 21 nearby context points across 2 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.8033 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Øbjergaard (Zealand),homo_sapiens:aadr:denmark:bjergaard-zealand:55-1162152-11-829094,atlas_exploration,downgraded,0.3909,0.7358,0.5,0.3467,0.4676,0.165,4,1,3,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 4 direct ancient-DNA samples support 1 species at this locality anchor | 3 nearby context points across 2 context layers shape the support surface | score families: evidence=0.7358; chronology=0.5000; species=0.3467; context=0.4676 | missingness penalty=0.1650; ranking status=downgraded | recommendation posture=exploratory_only"
Kongemose (Zealand Region),homo_sapiens:aadr:denmark:kongemose-zealand-region:55-583-11-551,atlas_exploration,downgraded,0.3907,0.4858,0.5,0.3467,0.8028,0.195,1,1,14,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 14 nearby context points across 2 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.8028 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Alken Enge (Jutland Region),homo_sapiens:aadr:denmark:alken-enge-jutland-region:56-05-9-94,atlas_exploration,downgraded,0.3904,0.4858,0.5,0.3467,0.8019,0.195,1,1,13,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 13 nearby context points across 2 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.8019 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Almager (Zealand),homo_sapiens:aadr:denmark:almager-zealand:55-7901637-12-2904351,atlas_exploration,downgraded,0.3903,0.4858,0.5,0.3467,0.8016,0.195,1,1,18,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 18 nearby context points across 2 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.8016 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
"Vattenledningen (Skåne län, Vellinge)",homo_sapiens:aadr:sweden:vattenledningen-sk-ne-l-n-vellinge:55-503-13-009,atlas_exploration,downgraded,0.3902,0.4858,0.5,0.3467,0.8015,0.195,1,1,76,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 76 nearby context points across 2 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.8015 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Viksø Mose (Zealand Region),homo_sapiens:aadr:denmark:viks-mose-zealand-region:55-759-12-238,atlas_exploration,downgraded,0.3895,0.4858,0.5,0.3467,0.7994,0.195,1,1,16,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 16 nearby context points across 2 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.7994 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Bodal K (Zealand Region),homo_sapiens:aadr:denmark:bodal-k-zealand-region:55-586-11-538,atlas_exploration,downgraded,0.3893,0.4858,0.5,0.3467,0.799,0.195,1,1,14,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 14 nearby context points across 2 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.7990 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
"Eksta Kvie (Gotlands län, Gotland)",homo_sapiens:aadr:sweden:eksta-kvie-gotlands-l-n-gotland:57-47-18-47,atlas_exploration,downgraded,0.3887,0.4858,0.5,0.3467,0.7971,0.195,1,1,62,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 62 nearby context points across 2 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.7971 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
"Hablingbo Havor (Gotlands län, Gotland)",homo_sapiens:aadr:sweden:hablingbo-havor-gotlands-l-n-gotland:57-470001-18-47,atlas_exploration,downgraded,0.3887,0.4858,0.5,0.3467,0.7971,0.195,1,1,62,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 62 nearby context points across 2 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.7971 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Sdr.Tranders (Jutland/ Aalborg),homo_sapiens:aadr:denmark:sdr-tranders-jutland-aalborg:57-008856-9-972284,atlas_exploration,downgraded,0.3885,0.6525,0.5,0.3467,0.5441,0.165,3,1,6,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 3 direct ancient-DNA samples support 1 species at this locality anchor | 6 nearby context points across 2 context layers shape the support surface | score families: evidence=0.6525; chronology=0.5000; species=0.3467; context=0.5441 | missingness penalty=0.1650; ranking status=downgraded | recommendation posture=exploratory_only"
