site_id,site_name,country,latitude,longitude,source_url,discovery_readiness,chronology_resolved,chronology_interval_count,chronology_record_count,chronology_kind_count,chronology_kinds,bibliography_count,dataset_count,sample_group_count,physical_sample_count,analysis_entity_count,raa_density_context_count,raa_context_role,current_activity_status,discovery_rank
5292,Hassle Bösarp,Sweden,55.450096,13.516688,https://browser.sead.se/site/5292,chronology_and_bibliography_ready,True,2,4,2,"[""analysis_entity_age"", ""relative_period""]",4,4,1,2,6,6654,coarse_spatial_context_only,not_captured_by_repository_sources,430
4615,Sondre Tunåsen,Sweden,59.89045,17.534033,https://browser.sead.se/site/4615,chronology_and_bibliography_ready,True,2,4,2,"[""analysis_entity_age"", ""relative_period""]",4,4,1,2,6,27450,coarse_spatial_context_only,not_captured_by_repository_sources,431
4249,Ängdala,Sweden,55.583332,13.116667,https://browser.sead.se/site/4249,chronology_and_bibliography_ready,True,3,3,2,"[""analysis_entity_age"", ""relative_period""]",2,4,1,1,4,6654,coarse_spatial_context_only,not_captured_by_repository_sources,432
4420,Goteborg,Sweden,57.7167,11.9667,https://browser.sead.se/site/4420,chronology_and_bibliography_ready,True,3,3,2,"[""analysis_entity_age"", ""relative_period""]",1,4,1,1,4,5005,coarse_spatial_context_only,not_captured_by_repository_sources,433
5084,Skurup,Sweden,55.481964,13.5,https://browser.sead.se/site/5084,chronology_and_bibliography_ready,True,2,2,2,"[""analysis_entity_age"", ""relative_period""]",5,3,1,3,5,6654,coarse_spatial_context_only,not_captured_by_repository_sources,434
5289,Elinelund,Sweden,55.579723,12.952222,https://browser.sead.se/site/5289,chronology_and_bibliography_ready,True,2,2,2,"[""analysis_entity_age"", ""relative_period""]",4,3,1,1,3,1226,coarse_spatial_context_only,not_captured_by_repository_sources,435
4856,Empohultet,Sweden,66.3167,22.8333,https://browser.sead.se/site/4856,chronology_and_bibliography_ready,True,2,2,2,"[""analysis_entity_age"", ""relative_period""]",4,3,1,1,3,1472,coarse_spatial_context_only,not_captured_by_repository_sources,436
4857,Hirvijärvi,Sweden,66.8333,23.6667,https://browser.sead.se/site/4857,chronology_and_bibliography_ready,True,2,2,2,"[""analysis_entity_age"", ""relative_period""]",4,3,1,1,3,984,coarse_spatial_context_only,not_captured_by_repository_sources,437
4852,Juomajärvi 1,Sweden,66.8667,23.0333,https://browser.sead.se/site/4852,chronology_and_bibliography_ready,True,2,2,2,"[""analysis_entity_age"", ""relative_period""]",4,3,1,1,3,984,coarse_spatial_context_only,not_captured_by_repository_sources,438
4850,Kainulasjärvi,Sweden,67.1667,22.65,https://browser.sead.se/site/4850,chronology_and_bibliography_ready,True,2,2,2,"[""analysis_entity_age"", ""relative_period""]",4,3,1,1,3,803,coarse_spatial_context_only,not_captured_by_repository_sources,439
4504,Lindved,Sweden,55.49184,13.299274,https://browser.sead.se/site/4504,chronology_and_bibliography_ready,True,2,2,2,"[""analysis_entity_age"", ""relative_period""]",4,3,1,1,3,6654,coarse_spatial_context_only,not_captured_by_repository_sources,440
4489,Långsele,Sweden,63.25,17.1,https://browser.sead.se/site/4489,chronology_and_bibliography_ready,True,2,2,2,"[""analysis_entity_age"", ""relative_period""]",4,3,1,2,4,2199,coarse_spatial_context_only,not_captured_by_repository_sources,441
4853,Missesberget,Sweden,66.3167,22.8333,https://browser.sead.se/site/4853,chronology_and_bibliography_ready,True,2,2,2,"[""analysis_entity_age"", ""relative_period""]",4,3,1,1,3,1472,coarse_spatial_context_only,not_captured_by_repository_sources,442
4848,Onttoharjut,Sweden,67.166664,22.65,https://browser.sead.se/site/4848,chronology_and_bibliography_ready,True,2,2,2,"[""analysis_entity_age"", ""relative_period""]",4,3,1,1,3,803,coarse_spatial_context_only,not_captured_by_repository_sources,443
4847,Outojärvi,Sweden,67.433334,22.516666,https://browser.sead.se/site/4847,chronology_and_bibliography_ready,True,2,2,2,"[""analysis_entity_age"", ""relative_period""]",4,3,1,1,3,803,coarse_spatial_context_only,not_captured_by_repository_sources,444
4851,Purasharju,Sweden,66.8667,23.0333,https://browser.sead.se/site/4851,chronology_and_bibliography_ready,True,2,2,2,"[""analysis_entity_age"", ""relative_period""]",4,3,1,1,3,984,coarse_spatial_context_only,not_captured_by_repository_sources,445
4844,Riipiharju,Sweden,67.4333,22.5166,https://browser.sead.se/site/4844,chronology_and_bibliography_ready,True,2,2,2,"[""analysis_entity_age"", ""relative_period""]",4,3,1,1,3,803,coarse_spatial_context_only,not_captured_by_repository_sources,446
4846,Sarkasvaara,Sweden,67.433334,20.516666,https://browser.sead.se/site/4846,chronology_and_bibliography_ready,True,2,2,2,"[""analysis_entity_age"", ""relative_period""]",4,3,1,1,3,965,coarse_spatial_context_only,not_captured_by_repository_sources,447
4845,Sivakkojärvi,Sweden,67.433334,22.516666,https://browser.sead.se/site/4845,chronology_and_bibliography_ready,True,2,2,2,"[""analysis_entity_age"", ""relative_period""]",4,3,1,1,3,803,coarse_spatial_context_only,not_captured_by_repository_sources,448
4854,Snårberget,Sweden,66.3833,23.6667,https://browser.sead.se/site/4854,chronology_and_bibliography_ready,True,2,2,2,"[""analysis_entity_age"", ""relative_period""]",4,3,1,1,3,984,coarse_spatial_context_only,not_captured_by_repository_sources,449
4858,Särkivuoma,Sweden,66.3833,23.6667,https://browser.sead.se/site/4858,chronology_and_bibliography_ready,True,2,2,2,"[""analysis_entity_age"", ""relative_period""]",4,3,1,1,3,984,coarse_spatial_context_only,not_captured_by_repository_sources,450
4849,Takkanenmännikö,Sweden,67.1667,22.65,https://browser.sead.se/site/4849,chronology_and_bibliography_ready,True,2,2,2,"[""analysis_entity_age"", ""relative_period""]",4,3,1,1,3,803,coarse_spatial_context_only,not_captured_by_repository_sources,451
5285,Trelleborg: brick pit,Sweden,55.476128,13.219721,https://browser.sead.se/site/5285,chronology_and_bibliography_ready,True,2,2,2,"[""analysis_entity_age"", ""relative_period""]",4,3,1,1,3,6654,coarse_spatial_context_only,not_captured_by_repository_sources,452
5286,Bara,Sweden,55.581135,13.179038,https://browser.sead.se/site/5286,chronology_and_bibliography_ready,True,2,2,2,"[""analysis_entity_age"", ""relative_period""]",3,3,1,1,3,6654,coarse_spatial_context_only,not_captured_by_repository_sources,453
5287,Gärdslöv,Sweden,55.482746,13.466778,https://browser.sead.se/site/5287,chronology_and_bibliography_ready,True,2,2,2,"[""analysis_entity_age"", ""relative_period""]",3,3,1,1,3,6654,coarse_spatial_context_only,not_captured_by_repository_sources,454
5484,Hässeldala Port,Sweden,56.266666,15.016666,https://browser.sead.se/site/5484,chronology_and_bibliography_ready,True,2,2,2,"[""analysis_entity_age"", ""relative_period""]",3,3,1,1,3,5849,coarse_spatial_context_only,not_captured_by_repository_sources,455
4855,Rotheden,Sweden,66.3167,22.8333,https://browser.sead.se/site/4855,chronology_and_bibliography_ready,True,2,2,2,"[""analysis_entity_age"", ""relative_period""]",3,3,1,1,3,1472,coarse_spatial_context_only,not_captured_by_repository_sources,456
5295,Skateholm,Sweden,55.38155,13.486218,https://browser.sead.se/site/5295,chronology_and_bibliography_ready,True,2,2,2,"[""analysis_entity_age"", ""relative_period""]",3,3,1,1,3,6654,coarse_spatial_context_only,not_captured_by_repository_sources,457
5064,Evertsberg,Sweden,61.137005,13.957672,https://browser.sead.se/site/5064,chronology_and_bibliography_ready,True,2,2,2,"[""analysis_entity_age"", ""relative_period""]",2,3,1,1,3,634,coarse_spatial_context_only,not_captured_by_repository_sources,458
5048,Lundfors,Sweden,64.68667,20.693333,https://browser.sead.se/site/5048,chronology_and_bibliography_ready,True,2,2,2,"[""analysis_entity_age"", ""relative_period""]",2,3,1,1,3,1860,coarse_spatial_context_only,not_captured_by_repository_sources,459
5066,Piteå: Borgsfors,Sweden,65.50694,21.101944,https://browser.sead.se/site/5066,chronology_and_bibliography_ready,True,2,2,2,"[""analysis_entity_age"", ""relative_period""]",2,3,1,1,3,1647,coarse_spatial_context_only,not_captured_by_repository_sources,460
5062,Skattmansö,Sweden,59.85,17.016666,https://browser.sead.se/site/5062,chronology_and_bibliography_ready,True,2,2,2,"[""analysis_entity_age"", ""relative_period""]",2,3,1,1,3,27450,coarse_spatial_context_only,not_captured_by_repository_sources,461
5024,Svartemosse,Sweden,57.09028,12.533334,https://browser.sead.se/site/5024,chronology_and_bibliography_ready,True,2,2,2,"[""analysis_entity_age"", ""relative_period""]",2,3,1,1,3,8569,coarse_spatial_context_only,not_captured_by_repository_sources,462
4421,Gothenburg,Sweden,57.716667,12.0,https://browser.sead.se/site/4421,chronology_and_bibliography_ready,True,2,2,2,"[""analysis_entity_age"", ""relative_period""]",1,3,1,1,3,8569,coarse_spatial_context_only,not_captured_by_repository_sources,463
5049,Sigtuna,Sweden,59.600555,17.723888,https://browser.sead.se/site/5049,chronology_and_bibliography_ready,True,2,2,2,"[""analysis_entity_age"", ""relative_period""]",1,3,1,1,3,27450,coarse_spatial_context_only,not_captured_by_repository_sources,464
5065,Stora Tuna Skärsjö,Sweden,60.45,15.466666,https://browser.sead.se/site/5065,chronology_and_bibliography_ready,True,2,2,2,"[""analysis_entity_age"", ""relative_period""]",1,3,1,1,3,3988,coarse_spatial_context_only,not_captured_by_repository_sources,465
3752,Dalby,Sweden,55.6653476548,13.3452641314,https://browser.sead.se/site/3752,chronology_and_bibliography_ready,True,1,339,1,"[""relative_period""]",341,339,113,113,339,6654,coarse_spatial_context_only,not_captured_by_repository_sources,466
3790,"Birka, Cemetery",Sweden,59.3356206619,17.5455298764,https://browser.sead.se/site/3790,chronology_and_bibliography_ready,True,2,186,1,"[""relative_period""]",187,186,57,57,186,27450,coarse_spatial_context_only,not_captured_by_repository_sources,467
3432,Uppåkra,Sweden,55.6644396201,13.1681066727,https://browser.sead.se/site/3432,chronology_and_bibliography_ready,True,3,173,1,"[""relative_period""]",175,173,58,58,173,6654,coarse_spatial_context_only,not_captured_by_repository_sources,468
3805,Apalle,Sweden,59.594589,17.462282,https://browser.sead.se/site/3805,chronology_and_bibliography_ready,True,1,146,1,"[""relative_period""]",148,146,37,37,146,27450,coarse_spatial_context_only,not_captured_by_repository_sources,469
3753,Dagstorp (SU 21),Sweden,55.8188822611,13.064329747,https://browser.sead.se/site/3753,chronology_and_bibliography_ready,True,4,141,1,"[""relative_period""]",145,141,47,47,141,6654,coarse_spatial_context_only,not_captured_by_repository_sources,470
3617,Kv. Kleopatra,Sweden,59.6089872248,16.5386155114,https://browser.sead.se/site/3617,chronology_and_bibliography_ready,True,1,141,1,"[""relative_period""]",143,141,37,37,141,15126,coarse_spatial_context_only,not_captured_by_repository_sources,471
3556,Masmo,Sweden,59.2443247603,17.8848770494,https://browser.sead.se/site/3556,chronology_and_bibliography_ready,True,2,136,1,"[""relative_period""]",3,136,42,42,136,27450,coarse_spatial_context_only,not_captured_by_repository_sources,472
3713,Gualöv,Sweden,56.0475548946,14.4335923819,https://browser.sead.se/site/3713,chronology_and_bibliography_ready,True,1,131,1,"[""relative_period""]",132,131,33,33,131,10817,coarse_spatial_context_only,not_captured_by_repository_sources,473
3573,Löddeköpinge,Sweden,55.7597030669,13.0181722363,https://browser.sead.se/site/3573,chronology_and_bibliography_ready,True,2,129,1,"[""relative_period""]",17,129,43,43,129,6654,coarse_spatial_context_only,not_captured_by_repository_sources,474
3640,Kristineberg (Oxie 15:1),Sweden,55.5363945567,13.0849531327,https://browser.sead.se/site/3640,chronology_and_bibliography_ready,True,1,122,1,"[""relative_period""]",122,122,39,39,122,6654,coarse_spatial_context_only,not_captured_by_repository_sources,475
3628,kv Trädgårdsmästaren,Sweden,59.6156751672,17.7196034236,https://browser.sead.se/site/3628,chronology_and_bibliography_ready,True,13,120,1,"[""relative_period""]",121,120,40,40,120,27450,coarse_spatial_context_only,not_captured_by_repository_sources,476
3679,Hyllie 149,Sweden,55.5652013575,12.9733263438,https://browser.sead.se/site/3679,chronology_and_bibliography_ready,True,1,118,1,"[""relative_period""]",119,118,40,40,118,1226,coarse_spatial_context_only,not_captured_by_repository_sources,477
3778,Bollbacken,Sweden,59.6696144591,16.7198857467,https://browser.sead.se/site/3778,chronology_and_bibliography_ready,True,1,117,1,"[""relative_period""]",2,117,38,38,117,15126,coarse_spatial_context_only,not_captured_by_repository_sources,478
3625,kv. Diplomaten,Sweden,57.7801326029,14.1776385425,https://browser.sead.se/site/3625,chronology_and_bibliography_ready,True,1,108,1,"[""relative_period""]",109,108,36,36,108,8067,coarse_spatial_context_only,not_captured_by_repository_sources,479
3571,Löderup,Sweden,55.3942660175,14.119624284,https://browser.sead.se/site/3571,chronology_and_bibliography_ready,True,11,107,1,"[""relative_period""]",108,107,28,28,107,3205,coarse_spatial_context_only,not_captured_by_repository_sources,480
3567,Löderup 3,Sweden,55.4117618327,14.1870925819,https://browser.sead.se/site/3567,chronology_and_bibliography_ready,True,3,102,1,"[""relative_period""]",103,102,26,26,102,3205,coarse_spatial_context_only,not_captured_by_repository_sources,481
3501,Ryssgärdet,Sweden,60.0223094737,17.6252835439,https://browser.sead.se/site/3501,chronology_and_bibliography_ready,True,2,91,1,"[""relative_period""]",93,91,31,31,91,5060,coarse_spatial_context_only,not_captured_by_repository_sources,482
3618,Kv. Hjärtat,Sweden,56.674845,12.857945,https://browser.sead.se/site/3618,chronology_and_bibliography_ready,True,1,88,1,"[""relative_period""]",90,88,22,22,88,6333,coarse_spatial_context_only,not_captured_by_repository_sources,483
3627,kv. Apeln,Sweden,57.7809344937,14.1766281681,https://browser.sead.se/site/3627,chronology_and_bibliography_ready,True,1,88,1,"[""relative_period""]",89,88,30,30,88,8067,coarse_spatial_context_only,not_captured_by_repository_sources,484
3529,Ottenby,Sweden,56.2312599091,16.4093480592,https://browser.sead.se/site/3529,chronology_and_bibliography_ready,True,2,75,1,"[""relative_period""]",78,75,25,25,75,6159,coarse_spatial_context_only,not_captured_by_repository_sources,485
3527,Oxiegården,Sweden,55.5519036958,13.1003383787,https://browser.sead.se/site/3527,chronology_and_bibliography_ready,True,1,75,1,"[""relative_period""]",76,75,21,21,75,6654,coarse_spatial_context_only,not_captured_by_repository_sources,486
3695,Helgö,Sweden,59.275121525,17.7048666706,https://browser.sead.se/site/3695,chronology_and_bibliography_ready,True,2,69,1,"[""relative_period""]",43,69,29,29,69,27450,coarse_spatial_context_only,not_captured_by_repository_sources,487
3472,Snåret,Sweden,60.17375132,17.5145672855,https://browser.sead.se/site/3472,chronology_and_bibliography_ready,True,3,69,1,"[""relative_period""]",2,69,23,23,69,5060,coarse_spatial_context_only,not_captured_by_repository_sources,488
3699,Havor Cemetery,Sweden,57.2156940511,18.2994724079,https://browser.sead.se/site/3699,chronology_and_bibliography_ready,True,2,67,1,"[""relative_period""]",2,67,22,22,67,13558,coarse_spatial_context_only,not_captured_by_repository_sources,489
3694,Hellerö,Sweden,57.97224691,16.6431397144,https://browser.sead.se/site/3694,chronology_and_bibliography_ready,True,2,65,1,"[""relative_period""]",1,65,22,22,65,8480,coarse_spatial_context_only,not_captured_by_repository_sources,490
3712,Gualöv 24,Sweden,56.0423536211,14.4660770572,https://browser.sead.se/site/3712,chronology_and_bibliography_ready,True,2,64,1,"[""relative_period""]",65,64,16,16,64,10817,coarse_spatial_context_only,not_captured_by_repository_sources,491
3814,Alvastra,Sweden,58.2998488401,14.6750613418,https://browser.sead.se/site/3814,chronology_and_bibliography_ready,True,1,60,1,"[""relative_period""]",61,60,20,20,60,3815,coarse_spatial_context_only,not_captured_by_repository_sources,492
3668,Ire,Sweden,57.8345976669,18.6031426781,https://browser.sead.se/site/3668,chronology_and_bibliography_ready,True,1,59,1,"[""relative_period""]",1,59,15,15,59,13558,coarse_spatial_context_only,not_captured_by_repository_sources,493
3655,Karlsfält,Sweden,55.4847331698,13.9070741296,https://browser.sead.se/site/3655,chronology_and_bibliography_ready,True,3,57,1,"[""relative_period""]",58,57,19,19,57,6654,coarse_spatial_context_only,not_captured_by_repository_sources,494
3606,Kärringsjön,Sweden,56.7265579,12.9178706946,https://browser.sead.se/site/3606,chronology_and_bibliography_ready,True,1,57,1,"[""relative_period""]",58,57,15,15,57,6333,coarse_spatial_context_only,not_captured_by_repository_sources,495
3603,Köpingsvik,Sweden,56.8808595397,16.7247647751,https://browser.sead.se/site/3603,chronology_and_bibliography_ready,True,1,57,1,"[""relative_period""]",58,57,19,19,57,6159,coarse_spatial_context_only,not_captured_by_repository_sources,496
3484,Skogsmossen,Sweden,59.380961662,15.5486308036,https://browser.sead.se/site/3484,chronology_and_bibliography_ready,True,1,57,1,"[""relative_period""]",1,57,19,19,57,3873,coarse_spatial_context_only,not_captured_by_repository_sources,497
3696,Helgeandsholmen,Sweden,59.3280421196,18.0693505287,https://browser.sead.se/site/3696,chronology_and_bibliography_ready,True,1,56,1,"[""relative_period""]",57,56,14,14,56,10763,coarse_spatial_context_only,not_captured_by_repository_sources,498
