locality,locality_token,profile_name,ranking_status,total_score,evidence_density_signal,chronology_alignment_signal,species_diversity_signal,contextual_support_signal,missingness_penalty,direct_sample_count,distinct_species_count,nearby_context_points,nearby_context_layer_count,temporal_overlap_points,sampling_recommendation_ready,recommendation_posture,ranking_blockers,recommendation_blockers,warning_flags,rationale
Almager (Zealand),homo_sapiens:aadr:denmark:almager-zealand:55-7901637-12-2904351,atlas_exploration,downgraded,0.0547,0.4858,1.0,0.3467,0.0,0.35,1,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.4858; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3500; ranking status=downgraded | recommendation posture=exploratory_only"
Alpegard (Zealand),homo_sapiens:aadr:denmark:alpegard-zealand:55-7497176-12-2894256,atlas_exploration,downgraded,0.0547,0.4858,1.0,0.3467,0.0,0.35,1,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.4858; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3500; ranking status=downgraded | recommendation posture=exploratory_only"
Alsted (Zealand),homo_sapiens:aadr:denmark:alsted-zealand:55-3968-11-66752,atlas_exploration,downgraded,0.0547,0.4858,1.0,0.3467,0.0,0.35,1,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.4858; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3500; ranking status=downgraded | recommendation posture=exploratory_only"
"Arnestad lille (25/1) (Nor South, Hedmark, Åmot)",homo_sapiens:aadr:norway:arnestad-lille-25-1-nor-south-hedmark-mot:61-15-11-34,atlas_exploration,downgraded,0.0547,0.4858,1.0,0.3467,0.0,0.35,1,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.4858; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3500; ranking status=downgraded | recommendation posture=exploratory_only"
Assleröd (Western Sweden/ Bohuslän),homo_sapiens:aadr:sweden:assler-d-western-sweden-bohusl-n:58-4172-11-3251,atlas_exploration,downgraded,0.0547,0.4858,1.0,0.3467,0.0,0.35,1,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.4858; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3500; ranking status=downgraded | recommendation posture=exploratory_only"
Aunvollen (Central Norway/ Trøndelag),homo_sapiens:aadr:norway:aunvollen-central-norway-tr-ndelag:63-12322-16-90684,atlas_exploration,downgraded,0.0547,0.4858,1.0,0.3467,0.0,0.35,1,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.4858; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3500; ranking status=downgraded | recommendation posture=exploratory_only"
Balsnes (Northern Norway/ Troms),homo_sapiens:aadr:norway:balsnes-northern-norway-troms:69-540721-18-853029,atlas_exploration,downgraded,0.0547,0.4858,1.0,0.3467,0.0,0.35,1,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.4858; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3500; ranking status=downgraded | recommendation posture=exploratory_only"
"Barhøj (Zealand Region, Strøby Egede)",homo_sapiens:aadr:denmark:barh-j-zealand-region-str-by-egede:55-403-12-272,atlas_exploration,downgraded,0.0547,0.4858,1.0,0.3467,0.0,0.35,1,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.4858; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3500; ranking status=downgraded | recommendation posture=exploratory_only"
Barup Sandgrav (Zealand),homo_sapiens:aadr:denmark:barup-sandgrav-zealand:55-3119-12-242,atlas_exploration,downgraded,0.0547,0.4858,1.0,0.3467,0.0,0.35,1,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.4858; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3500; ranking status=downgraded | recommendation posture=exploratory_only"
Baunehøj (Zealand),homo_sapiens:aadr:denmark:bauneh-j-zealand:55-74428-11-67064,atlas_exploration,downgraded,0.0547,0.4858,1.0,0.3467,0.0,0.35,1,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.4858; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3500; ranking status=downgraded | recommendation posture=exploratory_only"
Bengtstorp (Oland),homo_sapiens:aadr:sweden:bengtstorp-oland:56-514-16-439,atlas_exploration,downgraded,0.0547,0.4858,1.0,0.3467,0.0,0.35,1,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.4858; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3500; ranking status=downgraded | recommendation posture=exploratory_only"
Besser (Zealand Region),homo_sapiens:aadr:denmark:besser-zealand-region:55-85-10-64,atlas_exploration,downgraded,0.0547,0.4858,1.0,0.3467,0.0,0.35,1,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.4858; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3500; ranking status=downgraded | recommendation posture=exploratory_only"
Bilidt (Zealand),homo_sapiens:aadr:denmark:bilidt-zealand:55-8436-12-062,atlas_exploration,downgraded,0.0547,0.4858,1.0,0.3467,0.0,0.35,1,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.4858; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3500; ranking status=downgraded | recommendation posture=exploratory_only"
Bjoernstrupgaard (Zealand),homo_sapiens:aadr:denmark:bjoernstrupgaard-zealand:55-74-10-94,atlas_exploration,downgraded,0.0547,0.4858,1.0,0.3467,0.0,0.35,1,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.4858; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3500; ranking status=downgraded | recommendation posture=exploratory_only"
Bjørnsholm (Jutland Region),homo_sapiens:aadr:denmark:bj-rnsholm-jutland-region:56-874-9-215,atlas_exploration,downgraded,0.0547,0.4858,1.0,0.3467,0.0,0.35,1,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.4858; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3500; ranking status=downgraded | recommendation posture=exploratory_only"
Blæsenborgvej (Zealand),homo_sapiens:aadr:denmark:bl-senborgvej-zealand:55-367786-11-331746,atlas_exploration,downgraded,0.0547,0.4858,1.0,0.3467,0.0,0.35,1,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.4858; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3500; ranking status=downgraded | recommendation posture=exploratory_only"
