locality,locality_token,profile_name,ranking_status,total_score,evidence_density_signal,chronology_alignment_signal,species_diversity_signal,contextual_support_signal,missingness_penalty,direct_sample_count,distinct_species_count,nearby_context_points,nearby_context_layer_count,temporal_overlap_points,sampling_recommendation_ready,recommendation_posture,ranking_blockers,recommendation_blockers,warning_flags,rationale
Kongemose (Zealand Region),homo_sapiens:aadr:denmark:kongemose-zealand-region:55-583-11-551,atlas_exploration,downgraded,0.4213,0.4858,0.5,0.3467,0.8903,0.195,1,1,21,3,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 21 nearby context points across 3 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.8903 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Alken Enge (Jutland Region),homo_sapiens:aadr:denmark:alken-enge-jutland-region:56-05-9-94,atlas_exploration,downgraded,0.421,0.4858,0.5,0.3467,0.8894,0.195,1,1,16,3,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 16 nearby context points across 3 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.8894 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Almager (Zealand),homo_sapiens:aadr:denmark:almager-zealand:55-7901637-12-2904351,atlas_exploration,downgraded,0.4209,0.4858,0.5,0.3467,0.8891,0.195,1,1,30,3,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 30 nearby context points across 3 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.8891 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
"Vattenledningen (Skåne län, Vellinge)",homo_sapiens:aadr:sweden:vattenledningen-sk-ne-l-n-vellinge:55-503-13-009,atlas_exploration,downgraded,0.4209,0.4858,0.5,0.3467,0.889,0.195,1,1,305,3,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 305 nearby context points across 3 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.8890 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Viksø Mose (Zealand Region),homo_sapiens:aadr:denmark:viks-mose-zealand-region:55-759-12-238,atlas_exploration,downgraded,0.4201,0.4858,0.5,0.3467,0.8869,0.195,1,1,28,3,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 28 nearby context points across 3 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.8869 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Bodal K (Zealand Region),homo_sapiens:aadr:denmark:bodal-k-zealand-region:55-586-11-538,atlas_exploration,downgraded,0.42,0.4858,0.5,0.3467,0.8865,0.195,1,1,21,3,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 21 nearby context points across 3 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.8865 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Dalmosegaard (Møn Region),homo_sapiens:aadr:denmark:dalmosegaard-m-n-region:54-989-12-419,atlas_exploration,downgraded,0.4193,0.4858,0.5,0.3467,0.8846,0.195,1,1,21,3,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 21 nearby context points across 3 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.8846 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Maglebjerghøj (Zealand),homo_sapiens:aadr:denmark:maglebjergh-j-zealand:55-0062-12-4818,atlas_exploration,downgraded,0.4193,0.4858,0.5,0.3467,0.8846,0.195,1,1,21,3,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 21 nearby context points across 3 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.8846 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Aamosen-Gammelvind (Zealand),homo_sapiens:aadr:denmark:aamosen-gammelvind-zealand:55-583-11-533,atlas_exploration,downgraded,0.4188,0.4858,0.5,0.3467,0.883,0.195,1,1,21,3,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 21 nearby context points across 3 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.8830 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Sandlyngmose (Zealand),homo_sapiens:aadr:denmark:sandlyngmose-zealand:55-5717192-11-5520098,atlas_exploration,downgraded,0.4187,0.4858,0.5,0.3467,0.8828,0.195,1,1,21,3,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 21 nearby context points across 3 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.8828 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Borse (Zealand Region),homo_sapiens:aadr:denmark:borse-zealand-region:55-13-11-95,atlas_exploration,downgraded,0.4176,0.4858,0.5,0.3467,0.8796,0.195,1,1,8,3,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 8 nearby context points across 3 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.8796 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Hessum (Funen Region),homo_sapiens:aadr:denmark:hessum-funen-region:55-51-10-45,atlas_exploration,downgraded,0.4176,0.5692,0.5,0.3467,0.7105,0.165,2,1,6,3,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 2 direct ancient-DNA samples support 1 species at this locality anchor | 6 nearby context points across 3 context layers shape the support surface | score families: evidence=0.5692; chronology=0.5000; species=0.3467; context=0.7105 | missingness penalty=0.1650; ranking status=downgraded | recommendation posture=exploratory_only"
Egedal Mose (Zealand),homo_sapiens:aadr:denmark:egedal-mose-zealand:55-8042-12-2081,atlas_exploration,downgraded,0.4173,0.4858,0.5,0.3467,0.8788,0.195,1,1,30,3,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 30 nearby context points across 3 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.8788 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Hove A (Zealand Region),homo_sapiens:aadr:denmark:hove-a-zealand-region:55-708-12-25,atlas_exploration,downgraded,0.4169,0.4858,0.5,0.3467,0.8777,0.195,1,1,28,3,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 28 nearby context points across 3 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.8777 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
"Lillestrand, Bogense sb 21 (Funen)",homo_sapiens:aadr:denmark:lillestrand-bogense-sb-21-funen:55-555399-10-062143,atlas_exploration,downgraded,0.4169,0.4858,0.5,0.3467,0.8776,0.195,1,1,9,4,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 9 nearby context points across 4 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.8776 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Lejrhøje (Jutland),homo_sapiens:aadr:denmark:lejrh-je-jutland:57-0767-9-2878,atlas_exploration,downgraded,0.4164,0.5692,0.5,0.3467,0.7073,0.165,2,1,7,3,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 2 direct ancient-DNA samples support 1 species at this locality anchor | 7 nearby context points across 3 context layers shape the support surface | score families: evidence=0.5692; chronology=0.5000; species=0.3467; context=0.7073 | missingness penalty=0.1650; ranking status=downgraded | recommendation posture=exploratory_only"
Jorløse Mose (Zealand Region),homo_sapiens:aadr:denmark:jorl-se-mose-zealand-region:55-601-11-312,atlas_exploration,downgraded,0.4159,0.4858,0.5,0.3467,0.8748,0.195,1,1,17,3,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 17 nearby context points across 3 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.8748 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
