site_id,site_uuid,site_name,country,latitude,longitude,source_url,discovery_readiness,chronology_resolved,chronology_interval_count,chronology_record_count,chronology_kind_count,chronology_kinds,bibliography_count,dataset_count,sample_group_count,physical_sample_count,analysis_entity_count,raa_density_context_count,raa_context_role,current_activity_status,discovery_rank
3794,5a7032e6-3f7a-4550-94b3-d4d6c7390bc9,Beddinge,Sweden,55.3813999067,13.4456315785,https://browser.sead.se/site/3794,bibliography_ready,False,0,0,0,[],9,8,2,2,8,6654,coarse_spatial_context_only,not_captured_by_repository_sources,551
3594,3efd7d8e-df2c-45fb-b916-69b646a10fa5,Lexby,Sweden,57.744930248,12.1316691989,https://browser.sead.se/site/3594,bibliography_ready,False,0,0,0,[],9,8,2,2,8,8569,coarse_spatial_context_only,not_captured_by_repository_sources,552
3531,89da521f-3066-4d7f-80a8-33937b0dc1b0,Orraryd,Sweden,56.6976711797,14.9855975611,https://browser.sead.se/site/3531,bibliography_ready,False,0,0,0,[],9,8,2,2,8,10817,coarse_spatial_context_only,not_captured_by_repository_sources,553
96,a1d4e9a9-59e8-4663-92fd-8b87c26d2d1b,Nora Raä 5,Sweden,62.9045611111,18.0929888889,https://browser.sead.se/site/96,bibliography_ready,False,0,0,0,[],9,7,4,289,997,692,coarse_spatial_context_only,not_captured_by_repository_sources,554
56,edbf0d6e-bd03-48ef-9478-d561af057e9a,Stafsinge 118,Sweden,56.9213500003,12.4920999997,https://browser.sead.se/site/56,bibliography_ready,False,0,0,0,[],9,7,3,140,613,6333,coarse_spatial_context_only,not_captured_by_repository_sources,555
260,bfd29055-7c4d-41f2-9c4b-e5e55a818b6e,Citytunnelprojektet delområdet Vintrie IP,Sweden,55.5525,12.9619444444,https://browser.sead.se/site/260,bibliography_ready,False,0,0,0,[],8,27,7,232,976,1226,coarse_spatial_context_only,not_captured_by_repository_sources,556
4801,95af5d4a-cfab-400d-8327-95b373804144,Toppeladugård,Sweden,55.60085,13.364639,https://browser.sead.se/site/4801,bibliography_ready,False,0,0,0,[],8,26,2,22,66,6654,coarse_spatial_context_only,not_captured_by_repository_sources,557
275,e44ef683-a971-43a0-bd9a-5224a457378f,Torsby Raä 100,Sweden,57.8465555552,11.7595472222,https://browser.sead.se/site/275,bibliography_ready,False,0,0,0,[],8,14,4,144,321,5005,coarse_spatial_context_only,not_captured_by_repository_sources,558
3590,3ee67251-7091-4ac8-8c4d-531a4d3b61b6,Lilla Ulvgryt,Sweden,59.2474249776,15.0600284814,https://browser.sead.se/site/3590,bibliography_ready,False,0,0,0,[],8,7,2,2,7,3873,coarse_spatial_context_only,not_captured_by_repository_sources,559
3431,0e655876-eb76-4d7e-a69e-44d88f2aefa2,V Sandudden,Sweden,65.6483993174,18.3407217548,https://browser.sead.se/site/3431,bibliography_ready,False,0,0,0,[],8,7,3,3,7,1168,coarse_spatial_context_only,not_captured_by_repository_sources,560
3611,c806e800-7dec-465c-8f51-6a67e46bdede,Kvinnsgröta,Sweden,56.3166820098,16.4928983618,https://browser.sead.se/site/3611,bibliography_ready,False,0,0,0,[],8,6,2,2,6,6159,coarse_spatial_context_only,not_captured_by_repository_sources,561
3607,52836638-392e-4ee4-9862-dd74a98b1d9c,Källingemöre,Sweden,56.8754976437,16.7587486261,https://browser.sead.se/site/3607,bibliography_ready,False,0,0,0,[],8,6,2,2,6,6159,coarse_spatial_context_only,not_captured_by_repository_sources,562
3549,a135be7e-1a3a-4835-bf0d-64a06b366b3a,Mysinge,Sweden,56.5179494219,16.4406957949,https://browser.sead.se/site/3549,bibliography_ready,False,0,0,0,[],8,6,2,2,6,6159,coarse_spatial_context_only,not_captured_by_repository_sources,563
3520,4676dd8a-7b15-475f-88bb-1625ec897ebf,Pinnekulla,Sweden,56.8885366286,16.7732816631,https://browser.sead.se/site/3520,bibliography_ready,False,0,0,0,[],8,6,2,2,6,6159,coarse_spatial_context_only,not_captured_by_repository_sources,564
87,6d888e86-74b0-4b7f-9b54-1fee81e76b77,Askim Raä 281,Sweden,57.5955638886,11.9273583337,https://browser.sead.se/site/87,bibliography_ready,False,0,0,0,[],7,32,8,80,400,5005,coarse_spatial_context_only,not_captured_by_repository_sources,565
3793,6a4df8c0-b215-4655-a7e3-698416f708c8,Bengtstorp,Sweden,59.2478788839,15.0683218771,https://browser.sead.se/site/3793,bibliography_ready,False,0,0,0,[],7,6,2,2,6,3873,coarse_spatial_context_only,not_captured_by_repository_sources,566
3788,388527b8-3aea-4dcd-84b2-baac66d90fa1,Bjurselet,Sweden,64.9992115511,21.0550224689,https://browser.sead.se/site/3788,bibliography_ready,False,0,0,0,[],7,6,2,2,6,1413,coarse_spatial_context_only,not_captured_by_repository_sources,567
3734,b61aa975-a083-4bbb-b068-e55ae66a1817,Fosie,Sweden,55.5602926412,13.0283204272,https://browser.sead.se/site/3734,bibliography_ready,False,0,0,0,[],7,6,2,2,6,6654,coarse_spatial_context_only,not_captured_by_repository_sources,568
3728,50be5ee6-51a8-46a7-99c1-129bac7b6173,Gamla Uppsala,Sweden,59.897239779,17.6357879882,https://browser.sead.se/site/3728,bibliography_ready,False,0,0,0,[],7,6,2,2,6,27450,coarse_spatial_context_only,not_captured_by_repository_sources,569
3639,c34583c7-6473-4b23-9066-6b66bf3a0d26,Kråkeslätt,Sweden,56.0607212216,14.4583396069,https://browser.sead.se/site/3639,bibliography_ready,False,0,0,0,[],7,6,2,2,6,10817,coarse_spatial_context_only,not_captured_by_repository_sources,570
3631,ae4af69d-5c41-4b83-942c-cf6dd73028de,kv Kråkvinkeln,Sweden,55.3760342637,13.1488201091,https://browser.sead.se/site/3631,bibliography_ready,False,0,0,0,[],7,6,2,2,6,6654,coarse_spatial_context_only,not_captured_by_repository_sources,571
3592,7e48f365-7b6f-4482-84d9-518e0d3173b2,Lilla Beddinge,Sweden,55.3813999067,13.4456315785,https://browser.sead.se/site/3592,bibliography_ready,False,0,0,0,[],7,6,2,2,6,6654,coarse_spatial_context_only,not_captured_by_repository_sources,572
3584,a1673897-18ef-4ff8-9704-3b46154f1a79,Lisseläng,Sweden,59.0284210617,17.9522932006,https://browser.sead.se/site/3584,bibliography_ready,False,0,0,0,[],7,6,2,2,6,27450,coarse_spatial_context_only,not_captured_by_repository_sources,573
3582,5bcef9b1-123d-4448-8104-6b62941c86b1,Lockarp,Sweden,55.5418603382,13.0446497559,https://browser.sead.se/site/3582,bibliography_ready,False,0,0,0,[],7,6,2,2,6,6654,coarse_spatial_context_only,not_captured_by_repository_sources,574
3511,54b8d970-b84a-492b-b5e4-047382ac3a51,Rappasundet,Sweden,66.0796031652,17.9193991018,https://browser.sead.se/site/3511,bibliography_ready,False,0,0,0,[],7,6,2,2,6,1226,coarse_spatial_context_only,not_captured_by_repository_sources,575
3494,61dd7669-8064-4828-8172-bb804d00ab61,"Rörstrand, Bottna Herrgård",Sweden,59.339988426,18.0261870191,https://browser.sead.se/site/3494,bibliography_ready,False,0,0,0,[],7,6,2,2,6,10763,coarse_spatial_context_only,not_captured_by_repository_sources,576
3419,3c3b3206-a8c7-47a1-a2ca-2874f786368e,Vintriediket,Sweden,55.5544711134,12.9755594907,https://browser.sead.se/site/3419,bibliography_ready,False,0,0,0,[],7,6,2,2,6,1226,coarse_spatial_context_only,not_captured_by_repository_sources,577
3407,daffb053-815a-4f6a-973c-c29fcefbb3ce,Årups norre vång,Sweden,56.0605211402,14.4660348079,https://browser.sead.se/site/3407,bibliography_ready,False,0,0,0,[],7,6,2,2,6,10817,coarse_spatial_context_only,not_captured_by_repository_sources,578
131,0c9dd6ac-2293-4984-99ab-a8e75e8a9ef5,Arnäs Raä 256,Sweden,63.316666667,18.9886111108,https://browser.sead.se/site/131,bibliography_ready,False,0,0,0,[],6,13,5,122,320,1672,coarse_spatial_context_only,not_captured_by_repository_sources,579
166,8909b15a-b2f3-40e5-8a55-4e70429333fb,Härnösand Raä 119,Sweden,62.6308333337,17.9469444441,https://browser.sead.se/site/166,bibliography_ready,False,0,0,0,[],6,9,5,52,80,3577,coarse_spatial_context_only,not_captured_by_repository_sources,580
125,6494e7a2-e4bc-4719-b482-f18b21345246,Skog Raä 7,Sweden,62.9169444448,18.0955555555,https://browser.sead.se/site/125,bibliography_ready,False,0,0,0,[],6,8,5,180,498,692,coarse_spatial_context_only,not_captured_by_repository_sources,581
3427,16bacd11-0e6f-42ff-82ba-00e9c274a65d,Vallby,Sweden,59.3613691005,15.0865799962,https://browser.sead.se/site/3427,bibliography_ready,False,0,0,0,[],6,7,2,2,7,3873,coarse_spatial_context_only,not_captured_by_repository_sources,582
3819,bc412103-0e56-4b8d-890b-3c3b1bcdc6b4,75523 Småland,Sweden,57.0999947302,14.8833206377,https://browser.sead.se/site/3819,bibliography_ready,False,0,0,0,[],6,6,1,1,6,8067,coarse_spatial_context_only,not_captured_by_repository_sources,583
3818,61e04242-ad25-43e9-80e5-eba1c6c745f3,75524 Småland,Sweden,57.0999947302,14.8833206377,https://browser.sead.se/site/3818,bibliography_ready,False,0,0,0,[],6,6,1,1,6,8067,coarse_spatial_context_only,not_captured_by_repository_sources,584
4129,69fa3ab5-6eff-432d-886a-95dc43cfe7d7,Helgelsens gård,Sweden,59.9859375582,17.8981097968,https://browser.sead.se/site/4129,bibliography_ready,False,0,0,0,[],6,6,1,1,6,27450,coarse_spatial_context_only,not_captured_by_repository_sources,585
3490,f3cf1030-d360-482a-9156-bcdcc6506b4a,Santa Maria,Sweden,57.6417257737,18.2983356792,https://browser.sead.se/site/3490,bibliography_ready,False,0,0,0,[],6,6,2,2,6,13558,coarse_spatial_context_only,not_captured_by_repository_sources,586
3488,e5e4619f-4f7f-4bf4-9f1b-dc8d7edc1d9f,Schweitzergränd,Sweden,57.6396964715,18.295151108,https://browser.sead.se/site/3488,bibliography_ready,False,0,0,0,[],6,6,2,2,6,13558,coarse_spatial_context_only,not_captured_by_repository_sources,587
13,fa61b1fd-32a0-46df-8742-d6ca00998849,Fjärås Raä 504,Sweden,57.4261111114,12.2163888889,https://browser.sead.se/site/13,bibliography_ready,False,0,0,0,[],6,5,5,18,17,8569,coarse_spatial_context_only,not_captured_by_repository_sources,588
16,bdc04b46-0460-4025-9ab6-7aead415db36,Slöinge Raä 115,Sweden,56.835833333,12.7061111111,https://browser.sead.se/site/16,bibliography_ready,False,0,0,0,[],6,5,5,27,22,6333,coarse_spatial_context_only,not_captured_by_repository_sources,589
3791,669cef2f-aab9-4928-ba12-792a67045829,Binga,Sweden,56.6371978921,16.2134803482,https://browser.sead.se/site/3791,bibliography_ready,False,0,0,0,[],6,4,1,1,4,6159,coarse_spatial_context_only,not_captured_by_repository_sources,590
348,7306236a-11a9-4e26-8235-2b09254c7d3d,Högom grav 4?,Sweden,62.4011972222,17.2585,https://browser.sead.se/site/348,bibliography_ready,False,0,0,0,[],6,4,4,19,19,3577,coarse_spatial_context_only,not_captured_by_repository_sources,591
3586,acbe5c1f-10e3-4a08-96ef-2bd259ef17cb,Linga,Sweden,59.0665236311,17.5850182827,https://browser.sead.se/site/3586,bibliography_ready,False,0,0,0,[],6,4,1,1,4,27450,coarse_spatial_context_only,not_captured_by_repository_sources,592
3795,fe36e744-f27a-4379-bf9b-5cf5e9815e19,Barshaldershed,Sweden,57.1065632606,18.3180837861,https://browser.sead.se/site/3795,bibliography_ready,False,0,0,0,[],5,33,10,10,33,13558,coarse_spatial_context_only,not_captured_by_repository_sources,593
4544,fda6f420-303f-48c5-862d-10902dcd3f01,"Myrby trask, Tunåsen",Sweden,59.89865,17.623966,https://browser.sead.se/site/4544,bibliography_ready,False,0,0,0,[],5,32,1,30,81,27450,coarse_spatial_context_only,not_captured_by_repository_sources,594
88,123f4bfd-6a33-416f-8d0d-36a01fd71412,Fors Raä 125,Sweden,58.2239611114,12.2150388889,https://browser.sead.se/site/88,bibliography_ready,False,0,0,0,[],5,29,5,37,249,7321,coarse_spatial_context_only,not_captured_by_repository_sources,595
3709,742e27d3-b61d-481b-866c-f8adc40fa71d,Gödåker,Sweden,60.0496770632,17.6677705788,https://browser.sead.se/site/3709,bibliography_ready,False,0,0,0,[],5,24,8,8,24,5060,coarse_spatial_context_only,not_captured_by_repository_sources,596
102,c55c9c22-8d0a-4bb5-99b9-ef8ad3b565f4,Norra Björke Raä 57,Sweden,58.2962444441,12.5179,https://browser.sead.se/site/102,bibliography_ready,False,0,0,0,[],5,24,4,55,315,7321,coarse_spatial_context_only,not_captured_by_repository_sources,597
311,5a77351c-aa2c-4a8e-b6b6-02a87a6c6e76,Strängnäs Raä 443,Sweden,59.3613666667,17.0247166667,https://browser.sead.se/site/311,bibliography_ready,False,0,0,0,[],5,20,4,15,85,27450,coarse_spatial_context_only,not_captured_by_repository_sources,598
283,b90eb2ac-ca55-42aa-8a0a-801b9d1e5dff,Nyköping 231,Sweden,58.7519722222,17.0113527778,https://browser.sead.se/site/283,bibliography_ready,False,0,0,0,[],5,14,3,14,89,4303,coarse_spatial_context_only,not_captured_by_repository_sources,599
4795,40a7fcdf-26cc-4aff-9728-891a95eb7463,Pilgrimstad,Sweden,62.96106,15.05776,https://browser.sead.se/site/4795,bibliography_ready,False,0,0,0,[],5,13,1,11,33,1173,coarse_spatial_context_only,not_captured_by_repository_sources,600
3595,27a40ed4-ff7a-4e77-ace1-5af811cb2585,Lesjön,Sweden,63.9159767382,16.2725933747,https://browser.sead.se/site/3595,bibliography_ready,False,0,0,0,[],5,7,3,3,7,1855,coarse_spatial_context_only,not_captured_by_repository_sources,601
3475,43cfb7ed-acc4-408f-b627-e253f50e1706,Smissarve,Sweden,57.2216104154,18.2375546116,https://browser.sead.se/site/3475,bibliography_ready,False,0,0,0,[],5,6,2,2,6,13558,coarse_spatial_context_only,not_captured_by_repository_sources,602
4483,51e02b41-b2f6-4fdd-b472-2fafc471afc6,Kurujärvi,Sweden,67.433334,22.516666,https://browser.sead.se/site/4483,bibliography_ready,False,0,0,0,[],5,5,1,3,9,803,coarse_spatial_context_only,not_captured_by_repository_sources,603
4566,d360f0d4-2ade-45d7-afa7-6f5c68594b51,Onttovaara,Sweden,67.166664,22.633333,https://browser.sead.se/site/4566,bibliography_ready,False,0,0,0,[],5,5,1,3,9,803,coarse_spatial_context_only,not_captured_by_repository_sources,604
3802,90bc37eb-3b85-4234-b822-a24504d9693f,Augerum,Sweden,56.2078447356,15.6774392049,https://browser.sead.se/site/3802,bibliography_ready,False,0,0,0,[],5,4,1,1,4,5849,coarse_spatial_context_only,not_captured_by_repository_sources,605
3787,5f5686e6-7d03-46b6-8a43-e1fb8946ccd1,Bjuröklubb,Sweden,64.453697943,21.6040916694,https://browser.sead.se/site/3787,bibliography_ready,False,0,0,0,[],5,4,1,1,4,1413,coarse_spatial_context_only,not_captured_by_repository_sources,606
3768,3c3692c3-b17e-4683-82d4-612bcc4a6471,Bunkeflo 68,Sweden,55.5476445671,13.0048418226,https://browser.sead.se/site/3768,bibliography_ready,False,0,0,0,[],5,4,1,1,4,6654,coarse_spatial_context_only,not_captured_by_repository_sources,607
3726,528e9f12-491e-4781-8f9d-2c7ef4601aad,Glemminge,Sweden,55.4561811108,14.0248363532,https://browser.sead.se/site/3726,bibliography_ready,False,0,0,0,[],5,4,1,1,4,3205,coarse_spatial_context_only,not_captured_by_repository_sources,608
3671,22641039-f424-4951-9bd2-649a19447f05,Ingelstorp: Cemetery 2,Sweden,55.4310318281,14.0423027173,https://browser.sead.se/site/3671,bibliography_ready,False,0,0,0,[],5,4,1,1,4,3205,coarse_spatial_context_only,not_captured_by_repository_sources,609
3664,2b1c6291-3673-48f1-a99f-7375bd9bbb9d,Jäder,Sweden,58.7565262035,16.7188454998,https://browser.sead.se/site/3664,bibliography_ready,False,0,0,0,[],5,4,1,1,4,12413,coarse_spatial_context_only,not_captured_by_repository_sources,610
3636,22bc5118-122c-46cd-bece-76e4d5672d97,Kunsta,Sweden,59.401281692,17.4989016198,https://browser.sead.se/site/3636,bibliography_ready,False,0,0,0,[],5,4,1,1,4,27450,coarse_spatial_context_only,not_captured_by_repository_sources,611
3568,64aa9ca5-0002-43e4-a00d-af76c36cb6b4,Löderup 27,Sweden,55.4130825453,14.1539255304,https://browser.sead.se/site/3568,bibliography_ready,False,0,0,0,[],5,4,1,1,4,3205,coarse_spatial_context_only,not_captured_by_repository_sources,612
3566,0174d81f-817f-4d1b-8b28-4b7608038543,Löderup 36,Sweden,55.4138962228,14.1905081365,https://browser.sead.se/site/3566,bibliography_ready,False,0,0,0,[],5,4,1,1,4,3205,coarse_spatial_context_only,not_captured_by_repository_sources,613
149,2f61959b-a297-4437-ab2c-b7ed880490d4,Sånga Raä 8,Sweden,63.1722222226,17.5113888889,https://browser.sead.se/site/149,bibliography_ready,False,0,0,0,[],5,4,3,9,14,2199,coarse_spatial_context_only,not_captured_by_repository_sources,614
3776,0c559b4a-053d-4d21-9c1d-6c3fecf19bd0,Borgholm,Sweden,56.8686414604,16.6399051987,https://browser.sead.se/site/3776,bibliography_ready,False,0,0,0,[],5,3,1,1,3,6159,coarse_spatial_context_only,not_captured_by_repository_sources,615
3523,6067dd82-a25f-4647-8f8e-5b7403ddde37,Parboäng,Sweden,56.2577790363,16.4154239294,https://browser.sead.se/site/3523,bibliography_ready,False,0,0,0,[],5,3,1,1,3,6159,coarse_spatial_context_only,not_captured_by_repository_sources,616
3512,d94f6558-78cb-472d-b6e8-6b8780843504,Ramsättra,Sweden,56.85426224,16.7248198551,https://browser.sead.se/site/3512,bibliography_ready,False,0,0,0,[],5,3,1,1,3,6159,coarse_spatial_context_only,not_captured_by_repository_sources,617
3485,62d6a859-0a72-4463-89c7-1f0657a0924c,Skedemosse,Sweden,56.8530817165,16.7508906514,https://browser.sead.se/site/3485,bibliography_ready,False,0,0,0,[],5,3,1,1,3,6159,coarse_spatial_context_only,not_captured_by_repository_sources,618
5084,4f8b3a94-f627-4cce-810e-f37f9fcd7f0f,Skurup,Sweden,55.481964,13.5,https://browser.sead.se/site/5084,bibliography_ready,False,0,0,0,[],5,3,1,3,5,6654,coarse_spatial_context_only,not_captured_by_repository_sources,619
4905,2632eab3-3437-4a57-9009-0ec47fb71173,Stavsåkra,Sweden,57.024166,14.813056,https://browser.sead.se/site/4905,bibliography_ready,False,0,0,0,[],4,27,2,69,113,8067,coarse_spatial_context_only,not_captured_by_repository_sources,620
278,51d76c77-5cd4-459c-aa5e-5110fb65f92e,Lockarp 8:4,Sweden,55.55491,12.9971,https://browser.sead.se/site/278,bibliography_ready,False,0,0,0,[],4,14,4,61,212,1226,coarse_spatial_context_only,not_captured_by_repository_sources,621
4431,9afd620e-b595-44d2-a7c7-a3bd60180909,Halmstad,Sweden,56.683334,12.85,https://browser.sead.se/site/4431,bibliography_ready,False,0,0,0,[],4,8,1,3,12,6333,coarse_spatial_context_only,not_captured_by_repository_sources,622
326,d1cc79b5-3d1e-4834-973a-3658615b787e,Älvsbyn Raä 958,Sweden,65.850025,20.3905916663,https://browser.sead.se/site/326,bibliography_ready,False,0,0,0,[],4,8,4,78,156,1818,coarse_spatial_context_only,not_captured_by_repository_sources,623
1,3d50fd2b-c1b1-4a45-b8ad-70ed033919a0,Slöinge Raä 114,Sweden,56.8663888889,12.6683333337,https://browser.sead.se/site/1,bibliography_ready,False,0,0,0,[],4,7,3,695,2997,6333,coarse_spatial_context_only,not_captured_by_repository_sources,624
296,ae1ca84e-19c2-4bbf-b2cc-faa74f137c76,Södra Hee,Sweden,58.8779361114,11.3724888892,https://browser.sead.se/site/296,bibliography_ready,False,0,0,0,[],4,7,2,79,178,16773,coarse_spatial_context_only,not_captured_by_repository_sources,625
5288,ccd56e6f-6602-470d-b38e-5a8d53ede7c1,Kallsjö,Sweden,55.482063,13.467472,https://browser.sead.se/site/5288,bibliography_ready,False,0,0,0,[],4,6,1,4,12,6654,coarse_spatial_context_only,not_captured_by_repository_sources,626
5293,c6cfdacf-961d-419c-9c43-17907828b1f2,Sote Mosse,Sweden,55.499084,13.537445,https://browser.sead.se/site/5293,bibliography_ready,False,0,0,0,[],4,6,1,4,12,6654,coarse_spatial_context_only,not_captured_by_repository_sources,627
5291,ba294f91-80c5-44f6-b72a-991d4863dc47,Hylteberga,Sweden,55.48498,13.534627,https://browser.sead.se/site/5291,bibliography_ready,False,0,0,0,[],4,5,1,3,9,6654,coarse_spatial_context_only,not_captured_by_repository_sources,628
3808,2cc4e56a-1c20-41df-b0b9-6e219336490d,Anfasterö,Sweden,58.2060432093,11.9102547484,https://browser.sead.se/site/3808,bibliography_ready,False,0,0,0,[],4,4,1,1,4,16773,coarse_spatial_context_only,not_captured_by_repository_sources,629
151,b236f68d-3da3-40c9-a379-f26dfed3c774,Berghem Raä 100,Sweden,57.444508333,12.5644722222,https://browser.sead.se/site/151,bibliography_ready,False,0,0,0,[],4,4,4,11,11,8569,coarse_spatial_context_only,not_captured_by_repository_sources,630
5292,a764b3c8-5890-44f2-8d46-2a77dffda2d8,Hassle Bösarp,Sweden,55.450096,13.516688,https://browser.sead.se/site/5292,bibliography_ready,False,0,0,0,[],4,4,1,2,6,6654,coarse_spatial_context_only,not_captured_by_repository_sources,631
